point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000480,39.95186084396659,-75.1823868250551,180,0,120
pt_000481,39.95180436855001,-75.18231759223735,270,90,120
pt_000482,39.95175108560078,-75.1823909729027,0,180,120
pt_000483,39.95180756097318,-75.18246020572714,90,270,120
pt_000484,39.953145764567076,-75.18167869308563,180,0,121
pt_000485,39.95308928872397,-75.18160945954699,270,90,121
pt_000486,39.95303600623153,-75.18168284215592,0,180,121
pt_000487,39.95309248203044,-75.18175207570125,90,270,121
pt_000488,39.94956311012078,-75.18428177323105,180,0,122
pt_000489,39.949506635845616,-75.1842125411797,270,90,122
pt_000490,39.94945335167705,-75.18428591787657,0,180,122
pt_000491,39.949509825908,-75.18435514993458,90,270,122
pt_000492,39.949592759030224,-75.18442680862607,180,0,123
pt_000493,39.94953628484244,-75.18435757642395,270,90,123
pt_000494,39.94948300058103,-75.18443095303907,0,180,123
pt_000495,39.949539474724645,-75.18450018524787,90,270,123
pt_000496,39.95693808075945,-75.18107740322284,180,0,124
pt_000497,39.95688160455438,-75.18100816631862,270,90,124
pt_000498,39.95682832245677,-75.18108155349638,0,180,124
pt_000499,39.956884798617615,-75.18115079040732,90,270,124
pt_000500,39.9613206996537,-75.18262841921364,180,0,125
pt_000501,39.961264224383434,-75.18255917655198,270,90,125
pt_000502,39.96121094130393,-75.18263256724848,0,180,125
pt_000503,39.96126741653001,-75.18270180991684,90,270,125
pt_000504,39.951471596413086,-75.19042480720627,180,0,126
pt_000505,39.951415125838295,-75.19035556810273,270,90,126
pt_000506,39.95136183774028,-75.19042894204222,0,180,126
pt_000507,39.95141830827089,-75.19049818115242,90,270,126
pt_000508,39.95825650638256,-75.18039912874698,180,0,127
pt_000509,39.958200029769095,-75.18032989106278,270,90,127
pt_000510,39.95814674810932,-75.18040328019717,0,180,127
pt_000511,39.95820322467859,-75.18047251788809,90,270,127
pt_000512,39.95579488257904,-75.18067572848133,180,0,128
pt_000513,39.95573840613195,-75.1806064930764,270,90,128
pt_000514,39.95568512428864,-75.18067987933411,0,180,128
pt_000515,39.95574160069154,-75.18074911474575,90,270,128
pt_000516,39.956628032329704,-75.18037030751984,180,0,129
pt_000517,39.956571555698694,-75.1803010715196,270,90,129
pt_000518,39.95651827405316,-75.18037445891707,0,180,129
pt_000519,39.956574750639945,-75.18044369492401,90,270,129
pt_000520,39.958878191263516,-75.18029033844302,180,0,130
pt_000521,39.95882171458459,-75.18022110021553,270,90,130
pt_000522,39.958768432996116,-75.18029449010699,0,180,130
pt_000523,39.95882490963083,-75.18036372834119,90,270,130
pt_000524,39.96108767818855,-75.18223195646983,180,0,131
pt_000525,39.961031202679415,-75.18216271437538,270,90,131
pt_000526,39.960977919853235,-75.18223610513111,0,180,131
pt_000527,39.96103439531816,-75.18230534723227,90,270,131
pt_000528,39.95238051325132,-75.1922005610369,180,0,132
pt_000529,39.95232404374622,-75.19213131953066,270,90,132
pt_000530,39.95227075451329,-75.19220469305886,0,180,132
pt_000531,39.95232722397417,-75.19227393457179,90,270,132
pt_000532,39.94979280357716,-75.19557689471651,180,0,133
pt_000533,39.94973633610608,-75.19550765304129,270,90,133
pt_000534,39.949683044704514,-75.19558102112569,0,180,133
pt_000535,39.94973951213138,-75.19565026280758,90,270,133
pt_000536,39.95084591491575,-75.19532340604174,180,0,134
pt_000537,39.95078944729193,-75.19525416350378,270,90,134
pt_000538,39.95073615605533,-75.19532753292447,0,180,134
pt_000539,39.95079262363493,-75.1953967754691,90,270,134
pt_000540,39.95207740404338,-75.1950551288813,180,0,135
pt_000541,39.95202093625793,-75.194985885311,270,90,135
pt_000542,39.9519676451962,-75.19505925627233,0,180,135
pt_000543,39.95202411293743,-75.19512849984929,90,270,135
pt_000544,39.951987209761896,-75.19439346658581,180,0,136
pt_000545,39.95193074157786,-75.19432422365749,270,90,136
pt_000546,39.951877450939605,-75.19439759504047,0,180,136
pt_000547,39.95193391907944,-75.19446683797545,90,270,136
pt_000548,39.95232221377199,-75.19700379455588,180,0,137
pt_000549,39.9522657471605,-75.19693454911612,270,90,137
pt_000550,39.9522124548515,-75.19700791881306,0,180,137
pt_000551,39.95226892141879,-75.19707716425947,90,270,137
pt_000552,39.95275896951539,-75.2005252488192,180,0,138
pt_000553,39.952702505025435,-75.20045600000694,270,90,138
pt_000554,39.95264921046256,-75.20052936741276,0,180,138
pt_000555,39.95270567490832,-75.2005986162317,90,270,138
pt_000556,39.953758053810674,-75.20524776333451,180,0,139
pt_000557,39.95370159216596,-75.20517850957812,270,90,139
pt_000558,39.953648294581654,-75.20525187435767,0,180,139
pt_000559,39.95370475618216,-75.2053211281207,90,270,139
pt_000560,39.95540967953407,-75.18747860223337,180,0,140
pt_000561,39.95535320718466,-75.18740936156493,270,90,140
pt_000562,39.955299920983414,-75.18748274206983,0,180,140
pt_000563,39.95535639328864,-75.18755198274494,90,270,140
pt_000564,39.955839925479076,-75.18820088129232,180,0,141
pt_000565,39.95578345356478,-75.1881316395848,270,90,141
pt_000566,39.95573016690208,-75.18820501998786,0,180,141
pt_000567,39.9557866387722,-75.18827426170206,90,270,141
pt_000568,39.95216193553796,-75.20065900927192,180,0,142
pt_000569,39.952105471128554,-75.2005897609571,270,90,142
pt_000570,39.952052176478524,-75.20066312761314,0,180,142
pt_000571,39.95210864084371,-75.2007323759346,90,270,142
pt_000572,39.952433603394105,-75.20295628614411,180,0,143
pt_000573,39.95237714036877,-75.20288703564276,270,90,143
pt_000574,39.952323844248376,-75.20296040078978,0,180,143
pt_000575,39.95238030722953,-75.20302965129777,90,270,143
pt_000576,39.95173308071808,-75.19513014030814,180,0,144
pt_000577,39.95167661297783,-75.19506089702651,270,90,144
pt_000578,39.95162332186719,-75.19513426755705,0,180,144
pt_000579,39.95167978956324,-75.19520351084537,90,270,144
pt_000580,39.9519339787899,-75.18791513338162,180,0,145
pt_000581,39.95187750670331,-75.18784589589318,270,90,145
pt_000582,39.9518242202137,-75.1879192723009,0,180,145
pt_000583,39.95188069225608,-75.18798850979603,90,270,145
pt_000584,39.95973138273495,-75.18084521996843,180,0,146
pt_000585,39.95967490639036,-75.1807759804098,270,90,146
pt_000586,39.95962162444874,-75.18084937078785,0,180,146
pt_000587,39.95967810074915,-75.18091861035322,90,270,146
pt_000588,39.959008806840664,-75.19724901410994,180,0,147
pt_000589,39.95895234037736,-75.19717976164924,270,90,147
pt_000590,39.95889904792852,-75.19725313837682,0,180,147
pt_000591,39.95895551434762,-75.19732239084418,90,270,147
pt_000592,39.95519193702266,-75.18090639752639,180,0,148
pt_000593,39.95513546071446,-75.18083716254425,270,90,148
pt_000594,39.955082178721874,-75.18091054796959,0,180,148
pt_000595,39.95513865498586,-75.18097978295843,90,270,148
pt_000596,39.95944125234235,-75.18054442723825,180,0,149
pt_000597,39.959384775816545,-75.18047518822547,270,90,149
pt_000598,39.95933149406682,-75.18054857852603,0,180,149
pt_000599,39.95938797054843,-75.1806178175455,90,270,149
pt_000600,39.95648475643014,-75.18931888665773,180,0,150
pt_000601,39.956428285189354,-75.18924964336333,270,90,150
pt_000602,39.95637499781232,-75.18932302358594,0,180,150
pt_000603,39.95643146900892,-75.189392266887,90,270,150
pt_000604,39.954647083560914,-75.18112766117505,180,0,151
pt_000605,39.95459060738596,-75.18105842656432,270,90,151
pt_000606,39.95453732525026,-75.18113181122743,0,180,151
pt_000607,39.95459380138099,-75.18120104584487,90,270,151
pt_000608,39.95761821804382,-75.19905291565097,180,0,152
pt_000609,39.957561752667125,-75.19898366310846,270,90,152
pt_000610,39.95750845905949,-75.19905703691836,0,180,152
pt_000611,39.957564924391995,-75.19912628946754,90,270,152
pt_000612,39.957944704319466,-75.19760796803088,180,0,153
pt_000613,39.95788823807227,-75.19753871635673,270,90,153
pt_000614,39.95783494539079,-75.1976120916531,0,180,153
pt_000615,39.95789141159377,-75.19768134333391,90,270,153
pt_000616,39.95765955346905,-75.19536267976804,180,0,154
pt_000617,39.95760308586921,-75.19529343025124,270,90,154
pt_000618,39.95754979462479,-75.19536680700125,0,180,154
pt_000619,39.95760626218045,-75.1954360565247,90,270,154
pt_000620,39.95717628875844,-75.195492216744,180,0,155
pt_000621,39.95711982123657,-75.19542296761223,270,90,155
pt_000622,39.957066529907955,-75.19549634373854,0,180,155
pt_000623,39.95712299738561,-75.19556559287699,90,270,155
pt_000624,39.9564324921789,-75.195642018435,180,0,156
pt_000625,39.95637602474721,-75.195572769937,270,90,156
pt_000626,39.95632273332073,-75.19564614514225,0,180,156
pt_000627,39.95637920070823,-75.19571539364689,90,270,156
pt_000628,39.953995909374754,-75.18149567724775,180,0,157
pt_000629,39.95393943342142,-75.18142644299475,270,90,157
pt_000630,39.95388615104837,-75.18149982666569,0,180,157
pt_000631,39.95394262695747,-75.18156906092537,90,270,157
pt_000632,39.95486573599535,-75.19558829374716,180,0,158
pt_000633,39.95480926853118,-75.19551904689114,270,90,158
pt_000634,39.954755977135086,-75.19559242044606,0,180,158
pt_000635,39.954812444555046,-75.19566166730876,90,270,158
