point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000253,39.934105716385105,-75.17687215276935,270,90,63
pt_000254,39.93405243688172,-75.17694551859046,0,180,63
pt_000255,39.934108915531446,-75.17701472885442,90,270,63
pt_000256,39.93401194994297,-75.17580802529048,180,0,64
pt_000257,39.93395547056651,-75.17573881612836,270,90,64
pt_000258,39.93390219178874,-75.17581218267593,0,180,64
pt_000259,39.93395867112097,-75.17588139184478,90,270,64
pt_000260,39.93381704259921,-75.17423419513152,180,0,65
pt_000261,39.93376056227493,-75.17416498747617,270,90,65
pt_000262,39.93370728450478,-75.17423835504741,0,180,65
pt_000263,39.933763764784864,-75.17430756270946,90,270,65
pt_000264,39.93373847359208,-75.17366733983161,180,0,66
pt_000265,39.93368199292642,-75.17359813272749,270,90,66
pt_000266,39.93362871551918,-75.17367150065837,0,180,66
pt_000267,39.93368519614064,-75.1737407077692,90,270,66
pt_000268,39.933680072505645,-75.1732051342179,180,0,67
pt_000269,39.933623591561634,-75.1731359275575,270,90,67
pt_000270,39.93357031445033,-75.17320929578771,0,180,67
pt_000271,39.933626795350136,-75.17327850245486,90,270,67
pt_000272,39.933601502409594,-75.1726573424075,180,0,68
pt_000273,39.93354502113568,-75.17258813628249,270,90,68
pt_000274,39.933491744375075,-75.1726615048574,0,180,68
pt_000275,39.933548225604774,-75.17273071098914,90,270,68
pt_000276,39.93286105726321,-75.1766249147738,180,0,69
pt_000277,39.932804578379134,-75.17655570610493,270,90,69
pt_000278,39.93275129907559,-75.17662907076927,0,180,69
pt_000279,39.93280777791548,-75.17669827944486,90,270,69
pt_000280,39.93291914047146,-75.17708304107082,180,0,70
pt_000281,39.93286266186327,-75.17701383196199,270,90,70
pt_000282,39.93280938226644,-75.17708719632981,0,180,70
pt_000283,39.93286586083042,-75.17715640544533,90,270,70
pt_000284,39.93278527080475,-75.17606967189825,180,0,71
pt_000285,39.93272879158627,-75.1760004637681,270,90,71
pt_000286,39.9326755126382,-75.176073828786,0,180,71
pt_000287,39.93273199181249,-75.17614303692284,90,270,71
pt_000288,39.932718992887786,-75.17551760691741,180,0,72
pt_000289,39.93266251333681,-75.17544839931368,270,90,72
pt_000290,39.9326092347422,-75.17552176469289,0,180,72
pt_000291,39.93266571424896,-75.17559097230335,90,270,72
pt_000292,39.93265737007316,-75.17505171701323,180,0,73
pt_000293,39.932600890241616,-75.17498250985955,270,90,73
pt_000294,39.932547611945296,-75.17505587553754,0,180,73
pt_000295,39.93260409173262,-75.17512508269796,90,270,73
pt_000296,39.93258764030092,-75.17449569650034,180,0,74
pt_000297,39.93253116013453,-75.17442648987986,270,90,74
pt_000298,39.93247788219418,-75.17449985591854,0,180,74
pt_000299,39.932534362316375,-75.17456906254577,90,270,74
pt_000300,39.932521270155,-75.17393982590184,180,0,75
pt_000301,39.93246478965382,-75.17387061981101,270,90,75
pt_000302,39.93241151206937,-75.17394398621393,0,180,75
pt_000303,39.932467992526334,-75.17401319231148,90,270,75
pt_000304,39.932459903867716,-75.17348564208618,180,0,76
pt_000305,39.93240342309303,-75.17341643643539,270,90,76
pt_000306,39.932350145799354,-75.17348980312816,0,180,76
pt_000307,39.93240662652983,-75.17355900878566,90,270,76
pt_000308,39.93239293268195,-75.17292216986189,180,0,77
pt_000309,39.93233645156793,-75.1728529647477,270,90,77
pt_000310,39.932283174635025,-75.17292633180998,0,180,77
pt_000311,39.93233965570485,-75.17299553693088,90,270,77
pt_000312,39.93231405292164,-75.17235125132409,180,0,78
pt_000313,39.932257571463786,-75.17228204676482,270,90,78
pt_000314,39.932204294896415,-75.17235541418957,0,180,78
pt_000315,39.932260776310066,-75.17242461875556,90,270,78
pt_000316,39.9319564619163,-75.17931814368897,180,0,79
pt_000317,39.93189998465463,-75.1792489337029,270,90,79
pt_000318,39.9318467036241,-75.17932229527864,0,180,79
pt_000319,39.93190318084155,-75.17939150527143,90,270,79
pt_000320,39.93201793086038,-75.17982823373707,180,0,80
pt_000321,39.93196145390594,-75.17975902326438,270,90,80
pt_000322,39.93190817254885,-75.17983238450651,0,180,80
pt_000323,39.931964649459076,-75.1799015949859,90,270,80
pt_000324,39.9319057600182,-75.17888672031751,180,0,81
pt_000325,39.93184928249673,-75.17881751074168,270,90,81
pt_000326,39.931796001742384,-75.17889087260099,0,180,81
pt_000327,39.93185247921968,-75.17896008218354,90,270,81
pt_000328,39.93185124581569,-75.17845657001206,180,0,82
pt_000329,39.93179476803515,-75.17838736084926,270,90,82
pt_000330,39.931741487556216,-75.17846072298703,0,180,82
pt_000331,39.93179796529255,-75.17852993215651,90,270,82
pt_000332,39.93178401065737,-75.17791101211371,180,0,83
pt_000333,39.93172753254824,-75.17784180347287,270,90,83
pt_000334,39.93167425241858,-75.17791516596584,0,180,83
pt_000335,39.931730730483515,-75.17798437461336,90,270,83
pt_000336,39.931708149593575,-75.17735169153563,180,0,84
pt_000337,39.93165167114761,-75.17728248343698,270,90,84
pt_000338,39.93159839137603,-75.17735584628662,0,180,84
pt_000339,39.9316548697778,-75.17742505439197,90,270,84
pt_000340,39.93164983802961,-75.17689330681677,180,0,85
pt_000341,39.93159335930756,-75.17682409915852,270,90,85
pt_000342,39.93154007982946,-75.17689746230461,0,180,85
pt_000343,39.93159655850729,-75.17696666996957,90,270,85
pt_000344,39.93156954802744,-75.17633824411514,180,0,86
pt_000345,39.931513068971114,-75.17626903700004,270,90,86
pt_000346,39.93145978984836,-75.1763424004947,0,180,86
pt_000347,39.93151626886047,-75.17641160761652,90,270,86
pt_000348,39.93150004221669,-75.17578249797087,180,0,87
pt_000349,39.93144356282567,-75.17571329138852,270,90,87
pt_000350,39.93139028405873,-75.1757866552439,0,180,87
pt_000351,39.93144676340553,-75.17585586183296,90,270,87
pt_000352,39.93144466819234,-75.17532400448655,180,0,88
pt_000353,39.93138818852519,-75.17525479834173,270,90,88
pt_000354,39.9313349100518,-75.17532816249683,0,180,88
pt_000355,39.931391389674744,-75.17539736864839,90,270,88
pt_000356,39.931371927376006,-75.17476457088544,180,0,89
pt_000357,39.931315447371944,-75.17469536527969,270,90,89
pt_000358,39.93126216925672,-75.1747687297949,0,180,89
pt_000359,39.931318649216585,-75.17483793540738,90,270,89
pt_000360,39.9313006913042,-75.17422207045095,180,0,90
pt_000361,39.93124421097341,-75.1741528653687,270,90,90
pt_000362,39.931190933205514,-75.17422623023239,0,180,90
pt_000363,39.93124741349208,-75.17429543532135,90,270,90
pt_000364,39.931240865197076,-75.1737464828033,180,0,91
pt_000365,39.93118438457989,-75.1736772781773,270,90,91
pt_000366,39.93113110711649,-75.17375064334928,0,180,91
pt_000367,39.931187587689465,-75.173819847982,90,270,91
pt_000368,39.93116657355843,-75.17319128352307,180,0,92
pt_000369,39.931110092606886,-75.17312207943424,270,90,92
pt_000370,39.931056815498934,-75.17319544496134,0,180,92
pt_000371,39.931113296406274,-75.17326464905689,90,270,92
pt_000372,39.930555534422346,-75.17817240498644,180,0,93
pt_000373,39.9304990564711,-75.17810319737961,270,90,93
pt_000374,39.93044577617136,-75.17817655834124,0,180,93
pt_000375,39.93050225407841,-75.17824576595478,90,270,93
pt_000376,39.930802996445266,-75.1800914588492,180,0,94
pt_000377,39.930746519649794,-75.18002224939524,270,90,94
pt_000378,39.93069323812145,-75.18009560911923,0,180,94
pt_000379,39.93074971487273,-75.18016481857991,90,270,94
pt_000380,39.930349325896195,-75.17660725091741,180,0,95
pt_000381,39.93029284700233,-75.17653804482154,270,90,95
pt_000382,39.93023956770461,-75.1766114067878,0,180,95
pt_000383,39.930296046554275,-75.1766806128904,90,270,95
pt_000384,39.930283187161216,-75.176070724743,180,0,96
pt_000385,39.930226707944236,-75.17600151916045,270,90,96
pt_000386,39.93017342899004,-75.176074881476,0,180,96
pt_000387,39.930229908162815,-75.17614408706525,90,270,96
pt_000388,39.930218628288074,-75.17560468611786,180,0,97
pt_000389,39.930162148790416,-75.17553548098844,270,90,97
pt_000390,39.93010887013457,-75.17560884359973,0,180,97
pt_000391,39.930165349588016,-75.17567804873588,90,270,97
pt_000392,39.930151438100076,-75.17503122724683,180,0,98
pt_000393,39.930094958257044,-75.1749620226625,270,90,98
pt_000394,39.93004167996836,-75.17503538565089,0,180,98
pt_000395,39.93009815976719,-75.17510459024193,90,270,98
pt_000396,39.92893015036186,-75.17528953844216,180,0,99
pt_000397,39.92887367067487,-75.17522033488696,270,90,99
pt_000398,39.928820392218114,-75.17529369635423,0,180,99
pt_000399,39.9288768718609,-75.17536289991615,90,270,99
pt_000400,39.930018088012694,-75.18382354492898,180,0,100
pt_000401,39.92996161346549,-75.1837543331726,270,90,100
pt_000402,39.92990832954517,-75.18382768912265,0,180,100
pt_000403,39.929964804048176,-75.18389690088573,90,270,100
pt_000404,39.92999089312955,-75.18360110905245,180,0,101
pt_000405,39.92993441844834,-75.18353189750863,270,90,101
pt_000406,39.92988113467044,-75.18360525360376,0,180,101
pt_000407,39.929937609307444,-75.18367446515427,90,270,101
pt_000408,39.93150750344429,-75.18553840038714,180,0,102
pt_000409,39.931451029929455,-75.18546918568835,270,90,102
pt_000410,39.93139774491409,-75.18554254190158,0,180,102
pt_000411,39.931454218384715,-75.18561175660707,90,270,102
pt_000412,39.931569240929036,-75.18604340444816,180,0,103
pt_000413,39.9315127677184,-75.18597418926674,270,90,103
pt_000414,39.93145948237973,-75.1860475451506,0,180,103
pt_000415,39.931515955546175,-75.18611676033869,90,270,103
pt_000416,39.93143331766949,-75.18496743446806,180,0,104
pt_000417,39.93137684381077,-75.18489822031937,270,90,104
pt_000418,39.93132355916091,-75.18497157690027,0,180,104
pt_000419,39.931380032975405,-75.18504079105564,90,270,104
pt_000420,39.93122609866947,-75.18334344695879,180,0,105
pt_000421,39.93116962383262,-75.18327423437096,270,90,105
pt_000422,39.93111634022241,-75.18334759200165,0,180,105
pt_000423,39.93117281501504,-75.18341680459619,90,270,105
pt_000424,39.9311494178729,-75.18273730834636,180,0,106
pt_000425,39.93109294267097,-75.18266809634041,270,90,106
pt_000426,39.93103965944879,-75.18274145436364,0,180,106
pt_000427,39.93109613460651,-75.18281066637628,90,270,106
pt_000428,39.931005365864344,-75.18168865319753,180,0,107
pt_000429,39.93094889003083,-75.18161944220992,270,90,107
pt_000430,39.93089560747996,-75.18169280089994,0,180,107
pt_000431,39.93095208326928,-75.18176201189426,90,270,107
pt_000432,39.93244074655388,-75.18308702968348,180,0,108
pt_000433,39.93238427156217,-75.18301781607148,270,90,108
pt_000434,39.93233098811882,-75.18309117521463,0,180,108
pt_000435,39.932387463066334,-75.18316038883333,90,270,108
pt_000436,39.93264808412178,-75.18470667787487,180,0,109
pt_000437,39.932591610105604,-75.1846374627055,270,90,109
pt_000438,39.93253832562541,-75.18471082080237,0,180,109
pt_000439,39.932594799597375,-75.18478003597843,90,270,109
pt_000440,39.93225676101087,-75.18171545223055,180,0,110
pt_000441,39.93220028519307,-75.18164623994596,270,90,110
pt_000442,39.93214700262777,-75.18171959996604,0,180,110
pt_000443,39.932203478401355,-75.18178881225732,90,270,110
pt_000444,39.93222581758472,-75.18142000064479,180,0,111
pt_000445,39.93216934158897,-75.18135078863732,270,90,111
pt_000446,39.93211605921283,-75.18142414885567,0,180,111
pt_000447,39.932172535164376,-75.18149336086985,90,270,111
pt_000448,39.933997941883725,-75.18552683152525,180,0,112
pt_000449,39.93394146836116,-75.18545761429908,270,90,112
pt_000450,39.933888183358675,-75.18553097321013,0,180,112
pt_000451,39.933944656837056,-75.18560019044298,90,270,112
pt_000452,39.93394120674742,-75.18500571395248,180,0,113
pt_000453,39.933884732910954,-75.18493649721725,270,90,113
pt_000454,39.933831448242096,-75.18500985647573,0,180,113
pt_000455,39.93388792203435,-75.18507907321765,90,270,113
pt_000456,39.93387781964755,-75.18444971134814,180,0,114
pt_000457,39.933821345476204,-75.1843804951396,270,90,114
pt_000458,39.933768061163285,-75.18445385476569,0,180,114
pt_000459,39.933824535290434,-75.1845230709809,90,270,114
pt_000460,39.93366658515473,-75.1828062047231,180,0,115
pt_000461,39.933610109993495,-75.18273699009579,270,90,115
pt_000462,39.933556826732705,-75.18281035078266,0,180,115
pt_000463,39.93361330184974,-75.18287956541666,90,270,115
pt_000464,39.93344967534894,-75.18116292192695,180,0,116
pt_000465,39.933393199197965,-75.1810937088865,270,90,116
pt_000466,39.93333991698916,-75.18116707062782,0,180,116
