filename,point_id,intersection_idx,lat,lon,arm_direction,base_bearing,heading,gsv_pano_id,gsv_date
pt_000064_arm0_offset15.jpg,pt_000064,16,39.95645647677412,-75.16106428602195,0,180,195,pXwbMuYioqare5pZ8aBUiQ,2025-05
pt_000065_arm90_offset15.jpg,pt_000065,16,39.956399988516054,-75.16099506625079,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJQzRvb3p5MFFF,2015-01
pt_000066_arm180_offset15.jpg,pt_000066,16,39.956346719236436,-75.1610684686057,180,0,15,tOfvR9YCK3R25gRkkjenGw,2025-05
pt_000067_arm270_offset15.jpg,pt_000067,16,39.956403207450315,-75.1611376883836,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJQzRvcEwwb2dF,2015-01
pt_000068_arm0_offset15.jpg,pt_000068,17,39.95687609808855,-75.16097459455459,0,180,195,Xry0fE6sJRKRkPeIRO6yVw,2025-05
pt_000069_arm90_offset15.jpg,pt_000069,17,39.95681960977652,-75.1609053744304,90,270,285,GwEHceOGdexRVSBkO1CQDg,2025-05
pt_000070_arm180_offset15.jpg,pt_000070,17,39.95676634055545,-75.16097877730911,180,0,15,7Ma3jv_iI45knigsHnIJIg,2025-05
pt_000071_arm270_offset15.jpg,pt_000071,17,39.9568228288233,-75.16104799744006,270,90,105,jfyNRw_Lda0Fj93oectf3w,2025-05
pt_000072_arm0_offset15.jpg,pt_000072,18,39.95610073058712,-75.16114352837064,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFzWl9TbWdF,2019-06
pt_000073_arm90_offset15.jpg,pt_000073,18,39.95604424237675,-75.16107430889615,90,270,285,pQT-6KoXfnUYqgnPF6IVgA,2025-10
pt_000074_arm180_offset15.jpg,pt_000074,18,39.95599097304545,-75.16114771080446,180,0,15,pQT-6KoXfnUYqgnPF6IVgA,2025-10
pt_000075_arm270_offset15.jpg,pt_000075,18,39.95604746121163,-75.16121693028572,270,90,105,97_C5EqftwJiH-i3htqAWg,2025-10
pt_000076_arm0_offset15.jpg,pt_000076,19,39.953812242931285,-75.15786264275938,0,180,195,yMmNl19mj3-NePKNf6MWgw,2025-05
pt_000077_arm90_offset15.jpg,pt_000077,19,39.95375575274512,-75.15779342834544,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFzYXk2R2c.,2019-05
pt_000078_arm180_offset15.jpg,pt_000078,19,39.95370248550977,-75.15786683035371,180,0,15,jogYwVuWcZzSMGkQIH00Eg,2025-05
pt_000079_arm270_offset15.jpg,pt_000079,19,39.953758975651745,-75.15793604477439,270,90,105,_AY_Hu7I63vH9fnLAYunJA,2025-05
pt_000080_arm0_offset15.jpg,pt_000080,20,39.95440396197935,-75.15773777125843,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJQ080clBVR1E.,2022-06
pt_000081_arm90_offset15.jpg,pt_000081,20,39.954347471718016,-75.15766855634539,90,270,285,4ehS0RC-yxVPLFyqOFf_Jg,2024-10
pt_000082_arm180_offset15.jpg,pt_000082,20,39.9542942045642,-75.15774195909101,180,0,15,a-jBKqtyg2eH1M2Vh5AR_w,2025-05
pt_000083_arm270_offset15.jpg,pt_000083,20,39.95435069478132,-75.15781117401079,270,90,105,QHhFfKYQm9-HnfszscufTg,2025-05
pt_000084_arm0_offset15.jpg,pt_000084,21,39.95341164144449,-75.15957370764541,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGEwWjZDNXdF,2019-05
pt_000085_arm90_offset15.jpg,pt_000085,21,39.95335515228866,-75.15950449221671,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJQ2Npc3JILVFF,2020-02
pt_000086_arm180_offset15.jpg,pt_000086,21,39.95330188395616,-75.15957789245024,180,0,15,8og1mcr0hwnQfdHEm5AqzA,2025-10
pt_000087_arm270_offset15.jpg,pt_000087,21,39.95335837306779,-75.1596471078857,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGE4Wlc5Y2c.,2019-05
pt_000088_arm0_offset15.jpg,pt_000088,22,39.953606705856934,-75.16113394302313,0,180,195,3DRTVwqZwAoCSkk-2-B2GA,2025-10
pt_000089_arm90_offset15.jpg,pt_000089,22,39.95355021764065,-75.16106472609813,90,270,285,XaQuF_MV4iifpKg3SGhyjA,2020-11
pt_000090_arm180_offset15.jpg,pt_000090,22,39.953496948309116,-75.16113812531889,180,0,15,wWZHZm-6OM_-yL6YHMc0xQ,2025-10
pt_000091_arm270_offset15.jpg,pt_000091,22,39.95355343648122,-75.16120734225063,270,90,105,3DRTVwqZwAoCSkk-2-B2GA,2025-10
pt_000092_arm0_offset15.jpg,pt_000092,23,39.95332114627127,-75.15796237070224,0,180,195,R4_ZFwDX9Dyo3y1vK782hg,2025-05
pt_000093_arm90_offset15.jpg,pt_000093,23,39.95326465614514,-75.15789315670581,90,270,285,J3bVWo5UNQI6FvBrFSNYWA,2020-11
pt_000094_arm180_offset15.jpg,pt_000094,23,39.95321138884467,-75.15796655810517,180,0,15,QEf5wiqqXMbLlmsg5vnpXQ,2025-05
pt_000095_arm270_offset15.jpg,pt_000095,23,39.953267878926596,-75.15803577210839,270,90,105,R4_ZFwDX9Dyo3y1vK782hg,2025-05
pt_000096_arm0_offset15.jpg,pt_000096,24,39.9532930601087,-75.16237956050904,0,180,195,mAWhPtkUXBm4bWYrVkcL1Q,2025-10
pt_000097_arm90_offset15.jpg,pt_000097,24,39.95323657264247,-75.16231034286778,90,270,285,mAWhPtkUXBm4bWYrVkcL1Q,2025-10
pt_000098_arm180_offset15.jpg,pt_000098,24,39.95318330251222,-75.16238374077275,180,0,15,BWmBrtnIJ2fTVoaUYcIVAA,2025-10
pt_000099_arm270_offset15.jpg,pt_000099,24,39.95323978993423,-75.16245295842074,270,90,105,BWmBrtnIJ2fTVoaUYcIVAA,2025-10
pt_000100_arm0_offset15.jpg,pt_000100,25,39.95309359856003,-75.15640099977612,0,180,195,-epfGRySuT9qNQuQgON06Q,2025-05
pt_000101_arm90_offset15.jpg,pt_000101,25,39.95303710749371,-75.15633178731007,90,270,285,ehD_IDP7RDlRIIQIVTVSlw,2025-05
pt_000102_arm180_offset15.jpg,pt_000102,25,39.95298384119291,-75.15640518968794,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJQ0N1TWp2VEE.,2020-08
pt_000103_arm270_offset15.jpg,pt_000103,25,39.95304033221505,-75.1564744021608,270,90,105,ehD_IDP7RDlRIIQIVTVSlw,2025-05
pt_000104_arm0_offset15.jpg,pt_000104,26,39.9531910268533,-75.16122640703321,0,180,195,-mVh0pyLGQG1XkZEwPXj9Q,2025-10
pt_000105_arm90_offset15.jpg,pt_000105,26,39.95313453869266,-75.16115719045492,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFpZUNySmc.,2019-05
pt_000106_arm180_offset15.jpg,pt_000106,26,39.95308126930086,-75.16123058915397,180,0,15,8kXIlfvFrvBW7CYCZpT9Eg,2025-10
pt_000107_arm270_offset15.jpg,pt_000107,26,39.95313775741729,-75.16129980573903,270,90,105,VBKXKXLffTOsvKcHDZBfHA,2025-10
pt_000108_arm0_offset15.jpg,pt_000108,27,39.953308078117665,-75.16225097596741,0,180,195,EZ-WTyBI3Y2OqnHLNsvolA,2025-10
