filename,point_id,intersection_idx,lat,lon,arm_direction,heading,gsv_pano_id,gsv_date,has_traffic_light,has_stop_sign,num_traffic_lights,num_stop_signs,detections_json
pt_000049_arm90_offset15.jpg,pt_000049,12,39.97093358412221,-75.14120280920038,90,285,CAoSF0NJSE0wb2dLRUlDQWdJRGF5ZmZ1N0FF,2020-01,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000050_arm180_offset15.jpg,pt_000050,12,39.97088032756234,-75.14127624278854,180,15,qoIvGIu5Sct0LhjU_vDexg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000051_arm270_offset15.jpg,pt_000051,12,39.970936827690295,-75.14134546091535,270,105,CAoSF0NJSE0wb2dLRUlDQWdJRGEyWXlVcmdF,2020-01,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000052_arm0_offset15.jpg,pt_000052,13,39.9709429269232,-75.14099994589621,0,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFxY3k3UXc.,2019-11,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000053_arm90_offset15.jpg,pt_000053,13,39.97088642658723,-75.14093072805063,90,285,oi2Gm14IfQKuS6ipYyd92A,2025-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000054_arm180_offset15.jpg,pt_000054,13,39.97083317020154,-75.14100416180118,180,15,-7-0An_SECEjhBhPoHEPlg,2025-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000055_arm270_offset15.jpg,pt_000055,13,39.97088967049331,-75.14107337965355,270,105,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYWU1UEE.,2020-01,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000056_arm0_offset15.jpg,pt_000056,14,39.97092882981424,-75.13868609922964,0,195,wFwwEqWIakSo6cHETWtA7g,2025-04,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.7591781616210938, ""class"": ""stop sign"", ""bbox"": [239.6402587890625, 300.3056640625, 253.764404296875, 315.5916748046875]}]}"
pt_000057_arm90_offset15.jpg,pt_000057,14,39.97087232808527,-75.1386168833236,90,285,E9T5SYM4W2mD8cDV9k2jvA,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000058_arm180_offset15.jpg,pt_000058,14,39.97081907318215,-75.13869031887349,180,15,lgNZbMDERQoZnqgVE7BVWg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000059_arm270_offset15.jpg,pt_000059,14,39.97087557486692,-75.13875953478635,270,105,Bmel337ol2GvzpWfnSy4rg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000060_arm0_offset15.jpg,pt_000060,15,39.97242792886595,-75.13836123209343,0,195,mFJMnsWtG1pPxoZgQpBOMA,2023-03,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000061_arm90_offset15.jpg,pt_000061,15,39.972371426941926,-75.13829201492969,90,285,g7zZb8QwuxI6UfH0_hXLaQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000062_arm180_offset15.jpg,pt_000062,15,39.9723181722512,-75.13836545235549,180,15,mFJMnsWtG1pPxoZgQpBOMA,2023-03,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000063_arm270_offset15.jpg,pt_000063,15,39.97237467413103,-75.13843466952603,270,105,mFJMnsWtG1pPxoZgQpBOMA,2023-03,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.8717670440673828, ""class"": ""stop sign"", ""bbox"": [392.88970947265625, 214.42919921875, 438.6064453125, 322.28204345703125]}]}"
pt_000064_arm0_offset15.jpg,pt_000064,16,39.970846152833055,-75.13818249421675,0,195,1V3nLCB0UhtPce1ykV427A,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000065_arm90_offset15.jpg,pt_000065,16,39.97078965080088,-75.138113278814,90,285,lUnJeiSand5XSAezO4rn3w,2025-04,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.651609480381012, ""class"": ""stop sign"", ""bbox"": [189.31248474121094, 283.9063720703125, 206.3805694580078, 303.8746337890625]}]}"
pt_000066_arm180_offset15.jpg,pt_000066,16,39.97073639622024,-75.13818671466942,180,15,1NnPMY_LRshHVOAAeglPVg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000067_arm270_offset15.jpg,pt_000067,16,39.97079289820821,-75.13825593007897,270,105,_I61TAO8_Kw2i-Xf7dOgUw,2025-04,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.8107362985610962, ""class"": ""stop sign"", ""bbox"": [605.04443359375, 288.3019714355469, 630.201904296875, 318.4981384277344]}]}"
pt_000068_arm0_offset15.jpg,pt_000068,17,39.97070900634849,-75.13745372849793,0,195,nbsUDRiVyoTMlFZoMK2C7g,2025-04,False,True,0,3,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.9221139550209045, ""class"": ""stop sign"", ""bbox"": [0.01796722412109375, 240.42942810058594, 48.914283752441406, 287.0125732421875]}, {""confidence"": 0.9070384502410889, ""class"": ""stop sign"", ""bbox"": [565.81005859375, 218.840087890625, 616.400390625, 270.1792297363281]}, {""confidence"": 0.7425639033317566, ""class"": ""stop sign"", ""bbox"": [601.1143188476562, 267.6659851074219, 624.4714965820312, 296.8053894042969]}]}"
pt_000069_arm90_offset15.jpg,pt_000069,17,39.97065250387755,-75.13738451384133,90,285,yhQkPao9dZMuhAUIY0ZAMA,2017-11,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000070_arm180_offset15.jpg,pt_000070,17,39.97059924976349,-75.13745795011992,180,15,ysHBo50F1cN0M2R-k9RhSw,2025-04,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.5493898987770081, ""class"": ""stop sign"", ""bbox"": [82.11131286621094, 290.139892578125, 97.76026916503906, 309.221923828125]}]}"
pt_000071_arm270_offset15.jpg,pt_000071,17,39.97065575219023,-75.13752716478335,270,105,HWrv6OPgNvQbaNkrsmmjxw,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000072_arm0_offset15.jpg,pt_000072,18,39.972255118400334,-75.13712654651887,0,195,5GkDgOszW-4A3D-kULbJHw,2025-05,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.5827139019966125, ""class"": ""stop sign"", ""bbox"": [17.094158172607422, 278.1229248046875, 40.446250915527344, 304.6810302734375]}]}"
pt_000073_arm90_offset15.jpg,pt_000073,18,39.97219861573296,-75.13705733055862,90,285,BdU4tx-4DI0M1Zsn0KtWbQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000074_arm180_offset15.jpg,pt_000074,18,39.972145361832894,-75.13713076876581,180,15,GjF-bJX2r5M5mrTCuhfgSw,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000075_arm270_offset15.jpg,pt_000075,18,39.972201864456096,-75.13719998473292,270,105,S6DUBuelx0h1cOvqwMdYfQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000076_arm0_offset15.jpg,pt_000076,19,39.97059195011637,-75.13680192656071,0,195,A0JmqtP-H75SjRHe4ieQCg,2014-09,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000077_arm90_offset15.jpg,pt_000077,19,39.970535447253006,-75.13673271256573,90,285,UaERiFG9iJO8EXfokzBxjg,2014-09,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.7302500605583191, ""class"": ""stop sign"", ""bbox"": [60.679351806640625, 309.3869934082031, 97.78050231933594, 361.8633117675781]}]}"
pt_000078_arm180_offset15.jpg,pt_000078,19,39.97048219355625,-75.13680614922892,180,15,UaERiFG9iJO8EXfokzBxjg,2014-09,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000079_arm270_offset15.jpg,pt_000079,19,39.97053869637544,-75.13687536323073,270,105,UaERiFG9iJO8EXfokzBxjg,2014-09,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000080_arm0_offset15.jpg,pt_000080,20,39.97210944705351,-75.13632866526618,0,195,zprw9XU2U1P9GLORqcR3jA,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000081_arm90_offset15.jpg,pt_000081,20,39.97205294390573,-75.13625945011827,90,285,_I08EOZWUwiD2SIdQLDQkA,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000082_arm180_offset15.jpg,pt_000082,20,39.97199969051653,-75.13633288879365,180,15,tM45UhEkfLmtWIFTCVQBgA,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000083_arm270_offset15.jpg,pt_000083,20,39.97205619362009,-75.13640210394838,270,105,hM0YcP3H0wPLaFydei8irg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000084_arm0_offset15.jpg,pt_000084,21,39.97050161021824,-75.13633339317084,0,195,Diw7i7zUnR_l9AMLgiFOaw,2014-09,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000085_arm90_offset15.jpg,pt_000085,21,39.970445107072806,-75.13626417965779,90,285,04CVWx6UmHn76VHAlC1r3w,2014-09,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000086_arm180_offset15.jpg,pt_000086,21,39.970391853676034,-75.13633761659068,180,15,04CVWx6UmHn76VHAlC1r3w,2014-09,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000087_arm270_offset15.jpg,pt_000087,21,39.97044835677729,-75.13640683011057,270,105,04CVWx6UmHn76VHAlC1r3w,2014-09,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000088_arm0_offset15.jpg,pt_000088,22,39.97202196719911,-75.13585040664361,0,195,vZjY5K48nJAwyc0Sydnjtw,2025-05,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.6208919286727905, ""class"": ""stop sign"", ""bbox"": [284.02703857421875, 297.87213134765625, 298.21282958984375, 313.6275634765625]}]}"
pt_000089_arm90_offset15.jpg,pt_000089,22,39.97196546376339,-75.13578119198282,90,285,RcJbOYE8LhcspG5kjTMy5Q,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000090_arm180_offset15.jpg,pt_000090,22,39.9719122106804,-75.13585463093864,180,15,GqQ0FUZb5GX0fATLH3R6pg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000091_arm270_offset15.jpg,pt_000091,22,39.9719687140719,-75.13592384560627,270,105,GqQ0FUZb5GX0fATLH3R6pg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000092_arm0_offset15.jpg,pt_000092,23,39.97051649854776,-75.14398696566278,0,195,JhV9ihW-o2bEkwKk7h08XA,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000093_arm90_offset15.jpg,pt_000093,23,39.97046000000999,-75.1439177457667,90,285,JhV9ihW-o2bEkwKk7h08XA,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000094_arm180_offset15.jpg,pt_000094,23,39.9704067417092,-75.14399117671354,180,15,FLFH3jSIcbRO7p34UnDcpw,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000095_arm270_offset15.jpg,pt_000095,23,39.97046324020279,-75.14406039661642,270,105,JhV9ihW-o2bEkwKk7h08XA,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000096_arm0_offset15.jpg,pt_000096,24,39.97040274386822,-75.1357744926338,0,195,Yv5RhKJPeSJ1PzdGEXrVYg,2025-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000097_arm90_offset15.jpg,pt_000097,24,39.97034624038627,-75.13570527968653,90,285,tifAHviuCR5JpVltKSB0zQ,2019-08,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000098_arm180_offset15.jpg,pt_000098,24,39.97029298734736,-75.13577871695081,180,15,CAoSFkNJSE0wb2dLRUlDQWdJREUxc2YwT2c.,2017-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000099_arm270_offset15.jpg,pt_000099,24,39.97034949078511,-75.1358479299049,270,105,d_QlM5gJMY2gF6aADCljQA,2019-11,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000100_arm0_offset15.jpg,pt_000100,25,39.97192324880258,-75.13530715801782,0,195,IwzZS4OfVDvhoqez7ww34w,2025-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
